transit_timestamp,station_complex,ridership,latitude,longitude,date,tip_ET,opponent,day_type
2026-04-11 09:00:00,"34 St-Penn Station (A,C,E)",1612.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 09:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",1715.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 10:00:00,"34 St-Penn Station (1,2,3)",1834.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 10:00:00,"34 St-Penn Station (A,C,E)",2188.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 10:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2351.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 11:00:00,"34 St-Penn Station (1,2,3)",2692.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 11:00:00,"34 St-Penn Station (A,C,E)",2831.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 11:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2908.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 12:00:00,"34 St-Penn Station (1,2,3)",2635.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 12:00:00,"34 St-Penn Station (A,C,E)",2843.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 12:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3297.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 13:00:00,"34 St-Penn Station (1,2,3)",3029.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 13:00:00,"34 St-Penn Station (A,C,E)",3523.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 13:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",4101.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 14:00:00,"34 St-Penn Station (1,2,3)",2843.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 14:00:00,"34 St-Penn Station (A,C,E)",3178.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 14:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",4528.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 15:00:00,"34 St-Penn Station (1,2,3)",2825.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 15:00:00,"34 St-Penn Station (A,C,E)",3148.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 15:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",4788.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 16:00:00,"34 St-Penn Station (1,2,3)",3341.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 16:00:00,"34 St-Penn Station (A,C,E)",3333.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 16:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",5165.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 17:00:00,"34 St-Penn Station (1,2,3)",3023.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 17:00:00,"34 St-Penn Station (A,C,E)",3108.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 17:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",5225.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 18:00:00,"34 St-Penn Station (1,2,3)",3259.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 18:00:00,"34 St-Penn Station (A,C,E)",3224.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 18:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",5028.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 19:00:00,"34 St-Penn Station (1,2,3)",2749.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 19:00:00,"34 St-Penn Station (A,C,E)",2726.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 19:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",4577.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 20:00:00,"34 St-Penn Station (1,2,3)",2391.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 20:00:00,"34 St-Penn Station (A,C,E)",2381.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 20:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3966.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 21:00:00,"34 St-Penn Station (1,2,3)",1878.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 21:00:00,"34 St-Penn Station (A,C,E)",1947.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 21:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3462.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 22:00:00,"34 St-Penn Station (1,2,3)",1832.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 22:00:00,"34 St-Penn Station (A,C,E)",1885.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 22:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2931.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-11 23:00:00,"34 St-Penn Station (1,2,3)",1133.0,40.750374,-73.99106,2026-04-11,,,No game
2026-04-11 23:00:00,"34 St-Penn Station (A,C,E)",1208.0,40.75229,-73.99339,2026-04-11,,,No game
2026-04-11 23:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2221.0,40.74964,-73.987885,2026-04-11,,,No game
2026-04-12 06:00:00,"34 St-Penn Station (1,2,3)",472.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 06:00:00,"34 St-Penn Station (A,C,E)",505.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 06:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",288.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 07:00:00,"34 St-Penn Station (1,2,3)",458.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 07:00:00,"34 St-Penn Station (A,C,E)",708.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 07:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",603.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 08:00:00,"34 St-Penn Station (1,2,3)",826.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 08:00:00,"34 St-Penn Station (A,C,E)",935.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 08:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",741.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 09:00:00,"34 St-Penn Station (1,2,3)",1324.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 09:00:00,"34 St-Penn Station (A,C,E)",1495.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 09:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",1225.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 10:00:00,"34 St-Penn Station (1,2,3)",1486.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 10:00:00,"34 St-Penn Station (A,C,E)",1859.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 10:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",1827.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 11:00:00,"34 St-Penn Station (1,2,3)",2040.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 11:00:00,"34 St-Penn Station (A,C,E)",2316.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 11:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2181.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 12:00:00,"34 St-Penn Station (1,2,3)",2099.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 12:00:00,"34 St-Penn Station (A,C,E)",2320.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 12:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",2511.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 13:00:00,"34 St-Penn Station (1,2,3)",2565.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 13:00:00,"34 St-Penn Station (A,C,E)",2808.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 13:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3152.0,40.74964,-73.987885,2026-04-12,,,No game
2026-04-12 14:00:00,"34 St-Penn Station (1,2,3)",2507.0,40.750374,-73.99106,2026-04-12,,,No game
2026-04-12 14:00:00,"34 St-Penn Station (A,C,E)",2598.0,40.75229,-73.99339,2026-04-12,,,No game
2026-04-12 14:00:00,"34 St-Herald Sq (B,D,F,M,N,Q,R,W)",3361.0,40.74964,-73.987885,2026-04-12,,,No game
